snapshot_date,Subgroup,Utilisation %
2025-12-08,LOO,34.7
2025-12-08,WC51,33.3
2025-12-08,INTDEL,0.0
2025-12-08,INTCOL,0.0
2025-12-08,GENERATOR,0.0
2025-12-08,FURNITURE ITEMS,0.0
2025-12-08,INST/DISM,0.0
2025-12-08,INCSERVICE,0.0
2025-12-08,DAMAGE LABOUR,0.0
2025-12-08,EXTDEL,0.0
2025-12-08,EXTCOL,0.0
2025-12-08,DAMAGE WAIVER,0.0
2025-12-08,DAMAGE PARTS,0.0
2025-12-08,DAMAGE,0.0
2025-12-08,FUEL,0.0
2025-12-08,EXTREP,0.0
2025-12-08,REL,0.0
2025-12-08,REHIRE ITEM,0.0
2025-12-08,SERVICE,0.0
2025-12-08,INTREP,0.0
2025-12-08,MATERIALS,0.0
2025-12-08,LINK,0.0
2025-12-08,OTHER,0.0
2025-12-08,PURCHASECON,0.0
2025-12-08,WATER,0.0
2025-12-08,URINAL,0.0
2025-12-08,TRANSPORT,0.0
2025-12-08,SUBWORKS,0.0
2025-12-08,WINTER,0.0
2025-12-08,WSERVICE,0.0
2025-12-08,WWATER,0.0
2025-12-08,YARD WORKS,0.0
2025-12-08,SS30,100.0
2025-12-08,IBC,88.9
2025-12-08,SS20,88.9
2025-12-08,SS10,86.0
2025-12-08,SMOKE,85.7
2025-12-08,TANK,80.3
2025-12-08,STAIRS,79.3
2025-12-08,WC31,78.0
2025-12-08,WC21,77.1
2025-12-08,AV24,75.4
2025-12-08,BOOT,75.0
2025-12-08,MOBILE12,69.6
2025-12-08,STATIC24,69.2
2025-12-08,AV12,69.2
2025-12-08,AV20,68.2
2025-12-08,AV8,66.7
2025-12-08,SOLARLOO,65.9
2025-12-08,WCSTEP,65.4
2025-12-08,EVENTLOO,59.6
2025-12-08,AV32ECO,55.9
2025-12-08,AV32,55.6
2025-12-08,WC41,50.0
2025-12-08,PUMP,44.7
2025-12-08,DDALOO,44.4
2025-12-08,LOO,34.7
2025-12-08,WC51,33.3
2025-12-08,INTDEL,0.0
2025-12-08,INTCOL,0.0
2025-12-08,GENERATOR,0.0
2025-12-08,FURNITURE ITEMS,0.0
2025-12-08,INST/DISM,0.0
2025-12-08,INCSERVICE,0.0
2025-12-08,DAMAGE LABOUR,0.0
2025-12-08,EXTDEL,0.0
2025-12-08,EXTCOL,0.0
2025-12-08,DAMAGE WAIVER,0.0
2025-12-08,DAMAGE PARTS,0.0
2025-12-08,DAMAGE,0.0
2025-12-08,FUEL,0.0
2025-12-08,EXTREP,0.0
2025-12-08,REL,0.0
2025-12-08,REHIRE ITEM,0.0
2025-12-08,SERVICE,0.0
2025-12-08,INTREP,0.0
2025-12-08,MATERIALS,0.0
2025-12-08,LINK,0.0
2025-12-08,OTHER,0.0
2025-12-08,PURCHASECON,0.0
2025-12-08,WATER,0.0
2025-12-08,URINAL,0.0
2025-12-08,TRANSPORT,0.0
2025-12-08,SUBWORKS,0.0
2025-12-08,WINTER,0.0
2025-12-08,WSERVICE,0.0
2025-12-08,WWATER,0.0
2025-12-08,YARD WORKS,0.0
2025-12-16,SS30,100.0
2025-12-16,IBC,88.9
2025-12-16,SS20,88.9
2025-12-16,SS10,86.0
2025-12-16,SMOKE,85.7
2025-12-16,TANK,80.3
2025-12-16,STAIRS,79.3
2025-12-16,WC31,78.0
2025-12-16,WC21,77.1
2025-12-16,AV24,75.4
2025-12-16,BOOT,75.0
2025-12-16,MOBILE12,69.6
2025-12-16,STATIC24,69.2
2025-12-16,AV12,69.2
2025-12-16,AV20,68.2
2025-12-16,AV8,66.7
2025-12-16,SOLARLOO,65.9
2025-12-16,WCSTEP,65.4
2025-12-16,EVENTLOO,59.6
2025-12-16,AV32ECO,55.9
2025-12-16,AV32,55.6
2025-12-16,WC41,50.0
2025-12-16,PUMP,44.7
2025-12-16,DDALOO,44.4
2025-12-16,LOO,34.7
2025-12-16,WC51,33.3
2025-12-16,INTDEL,0.0
2025-12-16,INTCOL,0.0
2025-12-16,GENERATOR,0.0
2025-12-16,FURNITURE ITEMS,0.0
2025-12-16,INST/DISM,0.0
2025-12-16,INCSERVICE,0.0
2025-12-16,DAMAGE LABOUR,0.0
2025-12-16,EXTDEL,0.0
2025-12-16,EXTCOL,0.0
2025-12-16,DAMAGE WAIVER,0.0
2025-12-16,DAMAGE PARTS,0.0
2025-12-16,DAMAGE,0.0
2025-12-16,FUEL,0.0
2025-12-16,EXTREP,0.0
2025-12-16,REL,0.0
2025-12-16,REHIRE ITEM,0.0
2025-12-16,SERVICE,0.0
2025-12-16,INTREP,0.0
2025-12-16,MATERIALS,0.0
2025-12-16,LINK,0.0
2025-12-16,OTHER,0.0
2025-12-16,PURCHASECON,0.0
2025-12-16,WATER,0.0
2025-12-16,URINAL,0.0
2025-12-16,TRANSPORT,0.0
2025-12-16,SUBWORKS,0.0
2025-12-16,WINTER,0.0
2025-12-16,WSERVICE,0.0
2025-12-16,WWATER,0.0
2025-12-16,YARD WORKS,0.0
2025-12-16,SS30,100.0
2025-12-16,IBC,88.9
2025-12-16,SS20,88.9
2025-12-16,SS10,86.0
2025-12-16,SMOKE,85.7
2025-12-16,TANK,80.3
2025-12-16,STAIRS,79.3
2025-12-16,WC31,78.0
2025-12-16,WC21,77.1
2025-12-16,AV24,75.4
2025-12-16,BOOT,75.0
2025-12-16,MOBILE12,69.6
2025-12-16,STATIC24,69.2
2025-12-16,AV12,69.2
2025-12-16,AV20,68.2
2025-12-16,AV8,66.7
2025-12-16,SOLARLOO,65.9
2025-12-16,WCSTEP,65.4
2025-12-16,EVENTLOO,59.6
2025-12-16,AV32ECO,55.9
2025-12-16,AV32,55.6
2025-12-16,WC41,50.0
2025-12-16,PUMP,44.7
2025-12-16,DDALOO,44.4
2025-12-16,LOO,34.7
2025-12-16,WC51,33.3
2025-12-16,INTDEL,0.0
2025-12-16,INTCOL,0.0
2025-12-16,GENERATOR,0.0
2025-12-16,FURNITURE ITEMS,0.0
2025-12-16,INST/DISM,0.0
2025-12-16,INCSERVICE,0.0
2025-12-16,DAMAGE LABOUR,0.0
2025-12-16,EXTDEL,0.0
2025-12-16,EXTCOL,0.0
2025-12-16,DAMAGE WAIVER,0.0
2025-12-16,DAMAGE PARTS,0.0
2025-12-16,DAMAGE,0.0
2025-12-16,FUEL,0.0
2025-12-16,EXTREP,0.0
2025-12-16,REL,0.0
2025-12-16,REHIRE ITEM,0.0
2025-12-16,SERVICE,0.0
2025-12-16,INTREP,0.0
2025-12-16,MATERIALS,0.0
2025-12-16,LINK,0.0
2025-12-16,OTHER,0.0
2025-12-16,PURCHASECON,0.0
2025-12-16,WATER,0.0
2025-12-16,URINAL,0.0
2025-12-16,TRANSPORT,0.0
2025-12-16,SUBWORKS,0.0
2025-12-16,WINTER,0.0
2025-12-16,WSERVICE,0.0
2025-12-16,WWATER,0.0
2025-12-16,YARD WORKS,0.0
2025-12-16,SS30,100.0
2025-12-16,IBC,88.9
2025-12-16,SS20,88.9
2025-12-16,SS10,86.0
2025-12-16,SMOKE,85.7
2025-12-16,TANK,80.3
2025-12-16,STAIRS,79.3
2025-12-16,WC31,78.0
2025-12-16,WC21,77.1
2025-12-16,AV24,75.4
2025-12-16,BOOT,75.0
2025-12-16,MOBILE12,69.6
2025-12-16,STATIC24,69.2
2025-12-16,AV12,69.2
2025-12-16,AV20,68.2
2025-12-16,AV8,66.7
2025-12-16,SOLARLOO,65.9
2025-12-16,WCSTEP,65.4
2025-12-16,EVENTLOO,59.6
2025-12-16,AV32ECO,55.9
2025-12-16,AV32,55.6
2025-12-16,WC41,50.0
2025-12-16,PUMP,44.7
2025-12-16,DDALOO,44.4
2025-12-16,LOO,34.7
2025-12-16,WC51,33.3
2025-12-16,INTDEL,0.0
2025-12-16,INTCOL,0.0
2025-12-16,GENERATOR,0.0
2025-12-16,FURNITURE ITEMS,0.0
2025-12-16,INST/DISM,0.0
2025-12-16,INCSERVICE,0.0
2025-12-16,DAMAGE LABOUR,0.0
2025-12-16,EXTDEL,0.0
2025-12-16,EXTCOL,0.0
2025-12-16,DAMAGE WAIVER,0.0
2025-12-16,DAMAGE PARTS,0.0
2025-12-16,DAMAGE,0.0
2025-12-16,FUEL,0.0
2025-12-16,EXTREP,0.0
2025-12-16,REL,0.0
2025-12-16,REHIRE ITEM,0.0
2025-12-16,SERVICE,0.0
2025-12-16,INTREP,0.0
2025-12-16,MATERIALS,0.0
2025-12-16,LINK,0.0
2025-12-16,OTHER,0.0
2025-12-16,PURCHASECON,0.0
2025-12-16,WATER,0.0
2025-12-16,URINAL,0.0
2025-12-16,TRANSPORT,0.0
2025-12-16,SUBWORKS,0.0
2025-12-16,WINTER,0.0
2025-12-16,WSERVICE,0.0
2025-12-16,WWATER,0.0
2025-12-16,YARD WORKS,0.0
2025-12-16,SS30,100.0
2025-12-16,IBC,88.9
2025-12-16,SS20,88.9
2025-12-16,SS10,86.0
2025-12-16,SMOKE,85.7
2025-12-16,TANK,80.3
2025-12-16,STAIRS,79.3
2025-12-16,WC31,78.0
2025-12-16,WC21,77.1
2025-12-16,AV24,75.4
2025-12-16,BOOT,75.0
2025-12-16,MOBILE12,69.6
2025-12-16,STATIC24,69.2
2025-12-16,AV12,69.2
2025-12-16,AV20,68.2
2025-12-16,AV8,66.7
2025-12-16,SOLARLOO,65.9
2025-12-16,WCSTEP,65.4
2025-12-16,EVENTLOO,59.6
2025-12-16,AV32ECO,55.9
2025-12-16,AV32,55.6
2025-12-16,WC41,50.0
2025-12-16,PUMP,44.7
2025-12-16,DDALOO,44.4
2025-12-16,LOO,34.7
2025-12-16,WC51,33.3
2025-12-16,INTDEL,0.0
2025-12-16,INTCOL,0.0
2025-12-16,GENERATOR,0.0
2025-12-16,FURNITURE ITEMS,0.0
2025-12-16,INST/DISM,0.0
2025-12-16,INCSERVICE,0.0
2025-12-16,DAMAGE LABOUR,0.0
2025-12-16,EXTDEL,0.0
2025-12-16,EXTCOL,0.0
2025-12-16,DAMAGE WAIVER,0.0
2025-12-16,DAMAGE PARTS,0.0
2025-12-16,DAMAGE,0.0
2025-12-16,FUEL,0.0
2025-12-16,EXTREP,0.0
2025-12-16,REL,0.0
2025-12-16,REHIRE ITEM,0.0
2025-12-16,SERVICE,0.0
2025-12-16,INTREP,0.0
2025-12-16,MATERIALS,0.0
2025-12-16,LINK,0.0
2025-12-16,OTHER,0.0
2025-12-16,PURCHASECON,0.0
2025-12-16,WATER,0.0
2025-12-16,URINAL,0.0
2025-12-16,TRANSPORT,0.0
2025-12-16,SUBWORKS,0.0
2025-12-16,WINTER,0.0
2025-12-16,WSERVICE,0.0
2025-12-16,WWATER,0.0
2025-12-16,YARD WORKS,0.0
2025-12-16,SS30,100.0
2025-12-16,IBC,88.9
2025-12-16,SS20,88.9
2025-12-16,SS10,86.0
2025-12-16,SMOKE,85.7
2025-12-16,TANK,80.3
2025-12-16,STAIRS,79.3
2025-12-16,WC31,78.0
2025-12-16,WC21,77.1
2025-12-16,AV24,75.4
2025-12-16,BOOT,75.0
2025-12-16,MOBILE12,69.6
2025-12-16,STATIC24,69.2
2025-12-16,AV12,69.2
2025-12-16,AV20,68.2
2025-12-16,AV8,66.7
2025-12-16,SOLARLOO,65.9
2025-12-16,WCSTEP,65.4
2025-12-16,EVENTLOO,59.6
2025-12-16,AV32ECO,55.9
2025-12-16,AV32,55.6
2025-12-16,WC41,50.0
2025-12-16,PUMP,44.7
2025-12-16,DDALOO,44.4
2025-12-16,LOO,34.7
2025-12-16,WC51,33.3
2025-12-16,INTDEL,0.0
2025-12-16,INTCOL,0.0
2025-12-16,GENERATOR,0.0
2025-12-16,FURNITURE ITEMS,0.0
2025-12-16,INST/DISM,0.0
2025-12-16,INCSERVICE,0.0
2025-12-16,DAMAGE LABOUR,0.0
2025-12-16,EXTDEL,0.0
2025-12-16,EXTCOL,0.0
2025-12-16,DAMAGE WAIVER,0.0
2025-12-16,DAMAGE PARTS,0.0
2025-12-16,DAMAGE,0.0
2025-12-16,FUEL,0.0
2025-12-16,EXTREP,0.0
2025-12-16,REL,0.0
2025-12-16,REHIRE ITEM,0.0
2025-12-16,SERVICE,0.0
2025-12-16,INTREP,0.0
2025-12-16,MATERIALS,0.0
2025-12-16,LINK,0.0
2025-12-16,OTHER,0.0
2025-12-16,PURCHASECON,0.0
2025-12-16,WATER,0.0
2025-12-16,URINAL,0.0
2025-12-16,TRANSPORT,0.0
2025-12-16,SUBWORKS,0.0
2025-12-16,WINTER,0.0
2025-12-16,WSERVICE,0.0
2025-12-16,WWATER,0.0
2025-12-16,YARD WORKS,0.0
2025-12-16,SS30,100.0
2025-12-16,IBC,88.9
2025-12-16,SS20,88.9
2025-12-16,SS10,86.0
2025-12-16,SMOKE,85.7
2025-12-16,TANK,80.3
2025-12-16,STAIRS,79.3
2025-12-16,WC31,78.0
2025-12-16,WC21,77.1
2025-12-16,AV24,75.4
2025-12-16,BOOT,75.0
2025-12-16,MOBILE12,69.6
2025-12-16,STATIC24,69.2
2025-12-16,AV12,69.2
2025-12-16,AV20,68.2
2025-12-16,AV8,66.7
2025-12-16,SOLARLOO,65.9
2025-12-16,WCSTEP,65.4
2025-12-16,EVENTLOO,59.6
2025-12-16,AV32ECO,55.9
2025-12-16,AV32,55.6
2025-12-16,WC41,50.0
2025-12-16,PUMP,44.7
2025-12-16,DDALOO,44.4
2025-12-16,LOO,34.7
2025-12-16,WC51,33.3
2025-12-16,INTDEL,0.0
2025-12-16,INTCOL,0.0
2025-12-16,GENERATOR,0.0
2025-12-16,FURNITURE ITEMS,0.0
2025-12-16,INST/DISM,0.0
2025-12-16,INCSERVICE,0.0
2025-12-16,DAMAGE LABOUR,0.0
2025-12-16,EXTDEL,0.0
2025-12-16,EXTCOL,0.0
2025-12-16,DAMAGE WAIVER,0.0
2025-12-16,DAMAGE PARTS,0.0
2025-12-16,DAMAGE,0.0
2025-12-16,FUEL,0.0
2025-12-16,EXTREP,0.0
2025-12-16,REL,0.0
2025-12-16,REHIRE ITEM,0.0
2025-12-16,SERVICE,0.0
2025-12-16,INTREP,0.0
2025-12-16,MATERIALS,0.0
2025-12-16,LINK,0.0
2025-12-16,OTHER,0.0
2025-12-16,PURCHASECON,0.0
2025-12-16,WATER,0.0
2025-12-16,URINAL,0.0
2025-12-16,TRANSPORT,0.0
2025-12-16,SUBWORKS,0.0
2025-12-16,WINTER,0.0
2025-12-16,WSERVICE,0.0
2025-12-16,WWATER,0.0
2025-12-16,YARD WORKS,0.0
2025-12-16,SS30,100.0
2025-12-16,IBC,88.9
2025-12-16,SS20,88.9
2025-12-16,SS10,86.0
2025-12-16,SMOKE,85.7
2025-12-16,TANK,80.3
2025-12-16,STAIRS,79.3
2025-12-16,WC31,78.0
2025-12-16,WC21,77.1
2025-12-16,AV24,75.4
2025-12-16,BOOT,75.0
2025-12-16,MOBILE12,69.6
2025-12-16,STATIC24,69.2
2025-12-16,AV12,69.2
2025-12-16,AV20,68.2
2025-12-16,AV8,66.7
2025-12-16,SOLARLOO,65.9
2025-12-16,WCSTEP,65.4
2025-12-16,EVENTLOO,59.6
2025-12-16,AV32ECO,55.9
2025-12-16,AV32,55.6
2025-12-16,WC41,50.0
2025-12-16,PUMP,44.7
2025-12-16,DDALOO,44.4
2025-12-16,LOO,34.7
2025-12-16,WC51,33.3
2025-12-16,INTDEL,0.0
2025-12-16,INTCOL,0.0
2025-12-16,GENERATOR,0.0
2025-12-16,FURNITURE ITEMS,0.0
2025-12-16,INST/DISM,0.0
2025-12-16,INCSERVICE,0.0
2025-12-16,DAMAGE LABOUR,0.0
2025-12-16,EXTDEL,0.0
2025-12-16,EXTCOL,0.0
2025-12-16,DAMAGE WAIVER,0.0
2025-12-16,DAMAGE PARTS,0.0
2025-12-16,DAMAGE,0.0
2025-12-16,FUEL,0.0
2025-12-16,EXTREP,0.0
2025-12-16,REL,0.0
2025-12-16,REHIRE ITEM,0.0
2025-12-16,SERVICE,0.0
2025-12-16,INTREP,0.0
2025-12-16,MATERIALS,0.0
2025-12-16,LINK,0.0
2025-12-16,OTHER,0.0
2025-12-16,PURCHASECON,0.0
2025-12-16,WATER,0.0
2025-12-16,URINAL,0.0
2025-12-16,TRANSPORT,0.0
2025-12-16,SUBWORKS,0.0
2025-12-16,WINTER,0.0
2025-12-16,WSERVICE,0.0
2025-12-16,WWATER,0.0
2025-12-16,YARD WORKS,0.0
2025-12-16,SS30,100.0
2025-12-16,IBC,88.9
2025-12-16,SS20,88.9
2025-12-16,SS10,86.0
2025-12-16,SMOKE,85.7
2025-12-16,TANK,80.3
2025-12-16,STAIRS,79.3
2025-12-16,WC31,78.0
2025-12-16,WC21,77.1
2025-12-16,AV24,75.4
2025-12-16,BOOT,75.0
2025-12-16,MOBILE12,69.6
2025-12-16,STATIC24,69.2
2025-12-16,AV12,69.2
2025-12-16,AV20,68.2
2025-12-16,AV8,66.7
2025-12-16,SOLARLOO,65.9
2025-12-16,WCSTEP,65.4
2025-12-16,EVENTLOO,59.6
2025-12-16,AV32ECO,55.9
2025-12-16,AV32,55.6
2025-12-16,WC41,50.0
2025-12-16,PUMP,44.7
2025-12-16,DDALOO,44.4
2025-12-16,LOO,34.7
2025-12-16,WC51,33.3
2025-12-16,INTDEL,0.0
2025-12-16,INTCOL,0.0
2025-12-16,GENERATOR,0.0
2025-12-16,FURNITURE ITEMS,0.0
2025-12-16,INST/DISM,0.0
2025-12-16,INCSERVICE,0.0
2025-12-16,DAMAGE LABOUR,0.0
2025-12-16,EXTDEL,0.0
2025-12-16,EXTCOL,0.0
2025-12-16,DAMAGE WAIVER,0.0
2025-12-16,DAMAGE PARTS,0.0
2025-12-16,DAMAGE,0.0
2025-12-16,FUEL,0.0
2025-12-16,EXTREP,0.0
2025-12-16,REL,0.0
2025-12-16,REHIRE ITEM,0.0
2025-12-16,SERVICE,0.0
2025-12-16,INTREP,0.0
2025-12-16,MATERIALS,0.0
2025-12-16,LINK,0.0
2025-12-16,OTHER,0.0
2025-12-16,PURCHASECON,0.0
2025-12-16,WATER,0.0
2025-12-16,URINAL,0.0
2025-12-16,TRANSPORT,0.0
2025-12-16,SUBWORKS,0.0
2025-12-16,WINTER,0.0
2025-12-16,WSERVICE,0.0
2025-12-16,WWATER,0.0
2025-12-16,YARD WORKS,0.0
2025-12-16,SS30,100.0
2025-12-16,IBC,88.9
2025-12-16,SS20,88.9
2025-12-16,SS10,86.0
2025-12-16,SMOKE,85.7
2025-12-16,TANK,80.3
2025-12-16,STAIRS,79.3
2025-12-16,WC31,78.0
2025-12-16,WC21,77.1
2025-12-16,AV24,75.4
2025-12-16,BOOT,75.0
2025-12-16,MOBILE12,69.6
2025-12-16,STATIC24,69.2
2025-12-16,AV12,69.2
2025-12-16,AV20,68.2
2025-12-16,AV8,66.7
2025-12-16,SOLARLOO,65.9
2025-12-16,WCSTEP,65.4
2025-12-16,EVENTLOO,59.6
2025-12-16,AV32ECO,55.9
2025-12-16,AV32,55.6
2025-12-16,WC41,50.0
2025-12-16,PUMP,44.7
2025-12-16,DDALOO,44.4
2025-12-16,LOO,34.7
2025-12-16,WC51,33.3
2025-12-16,INTDEL,0.0
2025-12-16,INTCOL,0.0
2025-12-16,GENERATOR,0.0
2025-12-16,FURNITURE ITEMS,0.0
2025-12-16,INST/DISM,0.0
2025-12-16,INCSERVICE,0.0
2025-12-16,DAMAGE LABOUR,0.0
2025-12-16,EXTDEL,0.0
2025-12-16,EXTCOL,0.0
2025-12-16,DAMAGE WAIVER,0.0
2025-12-16,DAMAGE PARTS,0.0
2025-12-16,DAMAGE,0.0
2025-12-16,FUEL,0.0
2025-12-16,EXTREP,0.0
2025-12-16,REL,0.0
2025-12-16,REHIRE ITEM,0.0
2025-12-16,SERVICE,0.0
2025-12-16,INTREP,0.0
2025-12-16,MATERIALS,0.0
2025-12-16,LINK,0.0
2025-12-16,OTHER,0.0
2025-12-16,PURCHASECON,0.0
2025-12-16,WATER,0.0
2025-12-16,URINAL,0.0
2025-12-16,TRANSPORT,0.0
2025-12-16,SUBWORKS,0.0
2025-12-16,WINTER,0.0
2025-12-16,WSERVICE,0.0
2025-12-16,WWATER,0.0
2025-12-16,YARD WORKS,0.0
2025-12-16,SS30,100.0
2025-12-16,IBC,88.9
2025-12-16,SS20,88.9
2025-12-16,SS10,86.0
2025-12-16,SMOKE,85.7
2025-12-16,TANK,80.3
2025-12-16,STAIRS,79.3
2025-12-16,WC31,78.0
2025-12-16,WC21,77.1
2025-12-16,AV24,75.4
2025-12-16,BOOT,75.0
2025-12-16,MOBILE12,69.6
2025-12-16,STATIC24,69.2
2025-12-16,AV12,69.2
2025-12-16,AV20,68.2
2025-12-16,AV8,66.7
2025-12-16,SOLARLOO,65.9
2025-12-16,WCSTEP,65.4
2025-12-16,EVENTLOO,59.6
2025-12-16,AV32ECO,55.9
2025-12-16,AV32,55.6
2025-12-16,WC41,50.0
2025-12-16,PUMP,44.7
2025-12-16,DDALOO,44.4
2025-12-16,LOO,34.7
2025-12-16,WC51,33.3
2025-12-16,INTDEL,0.0
2025-12-16,INTCOL,0.0
2025-12-16,GENERATOR,0.0
2025-12-16,FURNITURE ITEMS,0.0
2025-12-16,INST/DISM,0.0
2025-12-16,INCSERVICE,0.0
2025-12-16,DAMAGE LABOUR,0.0
2025-12-16,EXTDEL,0.0
2025-12-16,EXTCOL,0.0
2025-12-16,DAMAGE WAIVER,0.0
2025-12-16,DAMAGE PARTS,0.0
2025-12-16,DAMAGE,0.0
2025-12-16,FUEL,0.0
2025-12-16,EXTREP,0.0
2025-12-16,REL,0.0
2025-12-16,REHIRE ITEM,0.0
2025-12-16,SERVICE,0.0
2025-12-16,INTREP,0.0
2025-12-16,MATERIALS,0.0
2025-12-16,LINK,0.0
2025-12-16,OTHER,0.0
2025-12-16,PURCHASECON,0.0
2025-12-16,WATER,0.0
2025-12-16,URINAL,0.0
2025-12-16,TRANSPORT,0.0
2025-12-16,SUBWORKS,0.0
2025-12-16,WINTER,0.0
2025-12-16,WSERVICE,0.0
2025-12-16,WWATER,0.0
2025-12-16,YARD WORKS,0.0
2025-12-16,SS30,100.0
2025-12-16,IBC,88.9
2025-12-16,SS20,88.9
2025-12-16,SS10,86.0
2025-12-16,SMOKE,85.7
2025-12-16,TANK,80.3
2025-12-16,STAIRS,79.3
2025-12-16,WC31,78.0
2025-12-16,WC21,77.1
2025-12-16,AV24,75.4
2025-12-16,BOOT,75.0
2025-12-16,MOBILE12,69.6
2025-12-16,STATIC24,69.2
2025-12-16,AV12,69.2
2025-12-16,AV20,68.2
2025-12-16,AV8,66.7
2025-12-16,SOLARLOO,65.9
2025-12-16,WCSTEP,65.4
2025-12-16,EVENTLOO,59.6
2025-12-16,AV32ECO,55.9
2025-12-16,AV32,55.6
2025-12-16,WC41,50.0
2025-12-16,PUMP,44.7
2025-12-16,DDALOO,44.4
2025-12-16,LOO,34.7
2025-12-16,WC51,33.3
2025-12-16,INTDEL,0.0
2025-12-16,INTCOL,0.0
2025-12-16,GENERATOR,0.0
2025-12-16,FURNITURE ITEMS,0.0
2025-12-16,INST/DISM,0.0
2025-12-16,INCSERVICE,0.0
2025-12-16,DAMAGE LABOUR,0.0
2025-12-16,EXTDEL,0.0
2025-12-16,EXTCOL,0.0
2025-12-16,DAMAGE WAIVER,0.0
2025-12-16,DAMAGE PARTS,0.0
2025-12-16,DAMAGE,0.0
2025-12-16,FUEL,0.0
2025-12-16,EXTREP,0.0
2025-12-16,REL,0.0
2025-12-16,REHIRE ITEM,0.0
2025-12-16,SERVICE,0.0
2025-12-16,INTREP,0.0
2025-12-16,MATERIALS,0.0
2025-12-16,LINK,0.0
2025-12-16,OTHER,0.0
2025-12-16,PURCHASECON,0.0
2025-12-16,WATER,0.0
2025-12-16,URINAL,0.0
2025-12-16,TRANSPORT,0.0
2025-12-16,SUBWORKS,0.0
2025-12-16,WINTER,0.0
2025-12-16,WSERVICE,0.0
2025-12-16,WWATER,0.0
2025-12-16,YARD WORKS,0.0
2025-12-16,SS30,100.0
2025-12-16,IBC,88.9
2025-12-16,SS20,88.9
2025-12-16,SS10,86.0
2025-12-16,SMOKE,85.7
2025-12-16,TANK,80.3
2025-12-16,STAIRS,79.3
2025-12-16,WC31,78.0
2025-12-16,WC21,77.1
2025-12-16,AV24,75.4
2025-12-16,BOOT,75.0
2025-12-16,MOBILE12,69.6
2025-12-16,STATIC24,69.2
2025-12-16,AV12,69.2
2025-12-16,AV20,68.2
2025-12-16,AV8,66.7
2025-12-16,SOLARLOO,65.9
2025-12-16,WCSTEP,65.4
2025-12-16,EVENTLOO,59.6
2025-12-16,AV32ECO,55.9
2025-12-16,AV32,55.6
2025-12-16,WC41,50.0
2025-12-16,PUMP,44.7
2025-12-16,DDALOO,44.4
2025-12-16,LOO,34.7
2025-12-16,WC51,33.3
2025-12-16,INTDEL,0.0
2025-12-16,INTCOL,0.0
2025-12-16,GENERATOR,0.0
2025-12-16,FURNITURE ITEMS,0.0
2025-12-16,INST/DISM,0.0
2025-12-16,INCSERVICE,0.0
2025-12-16,DAMAGE LABOUR,0.0
2025-12-16,EXTDEL,0.0
2025-12-16,EXTCOL,0.0
2025-12-16,DAMAGE WAIVER,0.0
2025-12-16,DAMAGE PARTS,0.0
2025-12-16,DAMAGE,0.0
2025-12-16,FUEL,0.0
2025-12-16,EXTREP,0.0
2025-12-16,REL,0.0
2025-12-16,REHIRE ITEM,0.0
2025-12-16,SERVICE,0.0
2025-12-16,INTREP,0.0
2025-12-16,MATERIALS,0.0
2025-12-16,LINK,0.0
2025-12-16,OTHER,0.0
2025-12-16,PURCHASECON,0.0
2025-12-16,WATER,0.0
2025-12-16,URINAL,0.0
2025-12-16,TRANSPORT,0.0
2025-12-16,SUBWORKS,0.0
2025-12-16,WINTER,0.0
2025-12-16,WSERVICE,0.0
2025-12-16,WWATER,0.0
2025-12-16,YARD WORKS,0.0
2025-12-16,SS30,100.0
2025-12-16,IBC,88.9
2025-12-16,SS20,88.9
2025-12-16,SS10,86.0
2025-12-16,SMOKE,85.7
2025-12-16,TANK,80.3
2025-12-16,STAIRS,79.3
2025-12-16,WC31,78.0
2025-12-16,WC21,77.1
2025-12-16,AV24,75.4
2025-12-16,BOOT,75.0
2025-12-16,MOBILE12,69.6
2025-12-16,STATIC24,69.2
2025-12-16,AV12,69.2
2025-12-16,AV20,68.2
2025-12-16,AV8,66.7
2025-12-16,SOLARLOO,65.9
2025-12-16,WCSTEP,65.4
2025-12-16,EVENTLOO,59.6
2025-12-16,AV32ECO,55.9
2025-12-16,AV32,55.6
2025-12-16,WC41,50.0
2025-12-16,PUMP,44.7
2025-12-16,DDALOO,44.4
2025-12-16,LOO,34.7
2025-12-16,WC51,33.3
2025-12-16,INTDEL,0.0
2025-12-16,INTCOL,0.0
2025-12-16,GENERATOR,0.0
2025-12-16,FURNITURE ITEMS,0.0
2025-12-16,INST/DISM,0.0
2025-12-16,INCSERVICE,0.0
2025-12-16,DAMAGE LABOUR,0.0
2025-12-16,EXTDEL,0.0
2025-12-16,EXTCOL,0.0
2025-12-16,DAMAGE WAIVER,0.0
2025-12-16,DAMAGE PARTS,0.0
2025-12-16,DAMAGE,0.0
2025-12-16,FUEL,0.0
2025-12-16,EXTREP,0.0
2025-12-16,REL,0.0
2025-12-16,REHIRE ITEM,0.0
2025-12-16,SERVICE,0.0
2025-12-16,INTREP,0.0
2025-12-16,MATERIALS,0.0
2025-12-16,LINK,0.0
2025-12-16,OTHER,0.0
2025-12-16,PURCHASECON,0.0
2025-12-16,WATER,0.0
2025-12-16,URINAL,0.0
2025-12-16,TRANSPORT,0.0
2025-12-16,SUBWORKS,0.0
2025-12-16,WINTER,0.0
2025-12-16,WSERVICE,0.0
2025-12-16,WWATER,0.0
